timestamp,precipitation,wind-gust-speed,humidity,radiation,sunshine,wind-direction,wind-speed,pressure,temperature,target
2018-10-15 20:00:00,0.0,4.7,59.0,0.0,0.0,69.2,3.22,1020.5,16.5,1
2018-10-15 20:15:00,0.0,4.4,61.5,0.0,0.0,69.6,2.98,1020.4,15.9,1
2018-10-15 20:30:00,0.0,4.0,62.5,0.0,0.0,72.0,2.55,1020.5,15.7,1
2018-10-15 20:45:00,0.0,3.6,62.9,0.0,0.0,68.4,2.2,1020.6,15.5,1
2018-10-15 21:00:00,0.0,3.9,62.4,0.0,0.0,71.1,2.83,1020.7,15.7,1
2018-10-15 21:15:00,0.0,5.4,59.2,0.0,0.0,71.4,3.23,1020.7,15.7,1
2018-10-15 21:30:00,0.0,6.1,59.4,0.0,0.0,74.5,3.69,1020.7,15.6,1
2018-10-15 21:45:00,0.0,4.5,62.1,0.0,0.0,75.5,2.72,1020.7,15.1,1
2018-10-15 22:00:00,0.0,5.0,61.8,0.0,0.0,74.6,3.46,1020.8,15.1,1
2018-10-15 22:15:00,0.0,6.3,60.4,0.0,0.0,70.5,4.38,1020.8,15.3,1
2018-10-15 22:30:00,0.0,6.0,61.2,0.0,0.0,69.8,4.57,1021.0,15.1,1
2018-10-15 22:45:00,0.0,4.4,62.4,0.0,0.0,75.5,3.18,1021.2,14.7,1
2018-10-15 23:00:00,0.0,4.4,62.9,0.0,0.0,72.4,3.16,1021.4,14.6,1
2018-10-15 23:15:00,0.0,4.9,62.4,0.0,0.0,71.1,2.77,1021.4,14.6,1
2018-10-15 23:30:00,0.0,4.3,63.9,0.0,0.0,83.8,3.07,1021.5,14.3,1
2018-10-15 23:45:00,0.0,4.1,64.5,0.0,0.0,76.3,2.85,1021.4,14.1,1
2018-10-16 00:00:00,0.0,4.6,66.7,0.0,0.0,77.2,2.83,1021.6,14.3,1
2018-10-16 00:15:00,0.0,3.3,67.9,0.0,0.0,80.4,2.15,1021.6,13.7,1
2018-10-16 00:30:00,0.0,3.5,66.8,0.0,0.0,72.1,2.0,1021.6,14.1,1
2018-10-16 00:45:00,0.0,3.3,68.3,0.0,0.0,81.6,1.76,1021.6,13.8,1
2018-10-16 01:00:00,0.0,4.2,66.0,0.0,0.0,77.5,2.76,1021.7,14.2,1
2018-10-16 01:15:00,0.0,4.5,66.1,0.0,0.0,76.3,2.59,1021.7,14.0,1
2018-10-16 01:30:00,0.0,3.6,67.5,0.0,0.0,74.9,2.47,1021.8,13.9,1
2018-10-16 01:45:00,0.0,3.6,68.6,0.0,0.0,83.8,2.38,1021.9,13.6,1
2018-10-16 02:00:00,0.0,3.1,69.4,0.0,0.0,93.9,1.7000000000000002,1021.9,13.6,1
2018-10-16 02:15:00,0.0,2.3,71.3,0.0,0.0,27.4,0.64,1021.8,13.2,1
2018-10-16 02:30:00,0.0,3.0,71.5,0.0,0.0,344.1,0.94,1021.9,13.4,1
2018-10-16 02:45:00,0.0,2.2,68.5,0.0,0.0,62.5,1.58,1021.9,13.4,1
2018-10-16 03:00:00,0.0,2.8,72.0,0.0,0.0,80.3,2.01,1022.0,13.3,1
2018-10-16 03:15:00,0.0,2.6,76.1,0.0,0.0,85.3,0.79,1022.0,12.3,0
2018-10-16 03:30:00,0.0,1.9,77.2,0.0,0.0,157.5,0.96,1022.1,12.9,0
2018-10-16 03:45:00,0.0,0.6000000000000001,80.6,0.0,0.0,272.8,0.13,1022.3,11.7,0
2018-10-16 04:00:00,0.0,0.9,80.5,0.0,0.0,325.5,0.18,1022.3,11.9,0
2018-10-16 04:15:00,0.0,2.2,74.4,0.0,0.0,65.3,1.08,1022.4,12.3,0
2018-10-16 04:30:00,0.0,1.3,79.0,0.0,0.0,50.8,0.64,1022.5,12.1,0
2018-10-16 04:45:00,0.0,0.9,80.0,3.2,0.0,244.3,0.19,1022.6,11.6,0
2018-10-16 05:00:00,0.0,1.6,83.9,18.4,0.0,273.8,0.98,1022.9,11.6,0
2018-10-16 05:15:00,0.0,1.4,86.8,28.0,0.0,241.5,0.8,1023.0,10.6,0
2018-10-16 05:30:00,0.0,2.3,87.5,44.1,0.0,257.4,0.68,1023.4,10.7,0
2018-10-16 05:45:00,0.0,2.0,84.4,55.9,0.0,310.0,0.25,1023.4,11.2,0
2018-10-16 06:00:00,0.0,1.4,82.9,69.6,0.0,288.8,0.72,1023.4,12.0,0
2018-10-16 06:15:00,0.0,2.5,80.9,80.1,0.0,252.1,1.33,1023.4,12.1,0
2018-10-16 06:30:00,0.0,1.9,78.8,174.2,496.7,266.9,1.11,1023.4,13.2,1
2018-10-16 06:45:00,0.0,1.8,76.3,200.5,600.0,217.8,1.11,1023.3,13.4,1
2018-10-16 07:00:00,0.0,3.5,69.5,164.6,600.0,81.1,1.84,1023.1,14.5,1
2018-10-16 07:15:00,0.0,2.8,63.1,167.0,367.0,45.6,1.03,1023.0,14.8,1
2018-10-16 07:30:00,0.0,2.4,65.9,178.2,0.0,95.2,1.26,1023.0,14.6,1
2018-10-16 07:45:00,0.0,1.5,67.3,203.0,285.4,99.4,1.13,1022.9,14.6,1
2018-10-16 08:00:00,0.0,1.4,68.0,252.7,599.0,143.9,0.96,1022.8,14.9,1
2018-10-16 08:15:00,0.0,1.6,63.7,255.8,600.0,136.7,0.84,1022.6,15.2,1
2018-10-16 08:30:00,0.0,1.8,67.1,322.6,600.0,224.1,1.08,1022.6,15.5,1
2018-10-16 08:45:00,0.0,1.9,62.9,344.1,600.0,166.3,0.59,1022.5,15.9,1
2018-10-16 09:00:00,0.0,1.8,60.7,375.4,600.0,141.9,0.87,1022.4,16.2,1
2018-10-16 09:15:00,0.0,1.7000000000000002,60.0,396.2,599.9,159.8,0.88,1022.3,16.3,1
2018-10-16 09:30:00,0.0,2.3,58.6,422.9,600.0,138.9,1.14,1022.2,16.6,1
2018-10-16 09:45:00,0.0,2.1,57.5,447.0,600.0,131.0,1.19,1021.9,16.8,1
2018-10-16 10:00:00,0.0,2.0,57.4,395.6,600.0,181.5,0.71,1021.8,17.1,1
2018-10-16 10:15:00,0.0,2.0,56.9,432.5,600.0,120.2,0.99,1021.5,17.4,1
2018-10-16 10:30:00,0.0,2.3,57.1,417.3,600.0,155.9,0.98,1021.4,17.7,1
2018-10-16 10:45:00,0.0,1.9,55.4,415.6,598.1,167.7,0.75,1021.2,17.9,1
2018-10-16 11:00:00,0.0,2.1,54.4,405.3,600.0,120.6,1.02,1021.0,18.4,1
2018-10-16 11:15:00,0.0,2.0,53.1,430.1,600.0,129.3,0.91,1020.6,18.4,1
2018-10-16 11:30:00,0.0,1.9,52.3,455.9,600.0,145.0,1.08,1020.5,18.9,1
2018-10-16 11:45:00,0.0,1.9,50.3,447.4,598.9,107.5,0.98,1020.3,19.3,1
2018-10-16 12:00:00,0.0,1.7000000000000002,50.9,425.1,600.0,124.5,0.91,1020.2,19.7,1
2018-10-16 12:15:00,0.0,1.6,50.9,350.5,598.0,176.7,0.8,1020.0,19.9,1
2018-10-16 12:30:00,0.0,2.2,51.5,309.2,600.0,173.9,1.31,1019.9,19.6,1
2018-10-16 12:45:00,0.0,1.8,50.2,302.7,600.0,174.4,1.01,1019.9,19.8,1
2018-10-16 13:00:00,0.0,1.8,47.8,331.3,600.0,178.4,0.48,1019.8,20.0,1
2018-10-16 13:15:00,0.0,1.2,46.7,270.5,600.0,92.2,0.81,1019.6,20.0,1
2018-10-16 13:30:00,0.0,1.8,47.9,275.5,600.0,150.4,1.07,1019.6,20.1,1
2018-10-16 13:45:00,0.0,2.1,51.8,208.4,599.8,191.7,1.03,1019.6,20.1,1
2018-10-16 14:00:00,0.0,2.1,52.5,187.1,600.0,190.3,1.29,1019.7,19.8,1
2018-10-16 14:15:00,0.0,1.8,52.5,123.1,599.7,192.7,1.14,1019.7,19.6,1
2018-10-16 14:30:00,0.0,1.3,52.3,54.5,138.5,235.2,0.89,1019.8,19.6,1
2018-10-16 14:45:00,0.0,2.2,60.3,27.7,0.0,232.3,1.4,1020.0,18.4,1
2018-10-16 15:00:00,0.0,1.7000000000000002,67.9,19.9,0.0,259.1,1.42,1020.2,17.6,1
2018-10-16 15:15:00,0.0,1.5,71.1,5.3,0.0,258.8,0.7000000000000001,1020.4,16.7,1
2018-10-16 15:30:00,0.0,1.6,74.9,0.5,0.0,253.1,0.93,1020.7,16.4,1
2018-10-16 15:45:00,0.0,1.3,73.9,0.0,0.0,161.4,0.49,1020.8,15.6,1
2018-10-16 16:00:00,0.0,1.5,74.2,0.0,0.0,250.5,1.14,1021.0,15.4,1
2018-10-16 16:15:00,0.0,1.4,74.6,0.0,0.0,260.6,0.91,1021.2,14.7,1
2018-10-16 16:30:00,0.0,1.2,79.7,0.0,0.0,331.5,0.39,1021.5,14.4,1
2018-10-16 16:45:00,0.0,1.6,75.4,0.0,0.0,272.2,0.77,1021.5,14.3,1
2018-10-16 17:00:00,0.0,1.9,76.4,0.0,0.0,283.3,1.02,1021.7,14.2,1
2018-10-16 17:15:00,0.0,1.8,80.5,0.0,0.0,182.3,0.48,1021.8,13.0,0
2018-10-16 17:30:00,0.0,1.6,81.4,0.0,0.0,336.1,0.27,1021.9,12.9,0
2018-10-16 17:45:00,0.0,1.5,81.8,0.0,0.0,208.4,0.59,1022.0,12.6,0
2018-10-16 18:00:00,0.0,1.9,81.3,0.0,0.0,257.7,1.31,1022.1,12.9,0
2018-10-16 18:15:00,0.0,2.1,86.4,0.0,0.0,253.7,1.09,1022.2,11.6,0
2018-10-16 18:30:00,0.0,2.1,87.3,0.0,0.0,250.6,1.45,1022.4,11.9,0
2018-10-16 18:45:00,0.0,1.3,85.0,0.0,0.0,351.8,0.44,1022.5,11.8,0
2018-10-16 19:00:00,0.0,1.4,86.1,0.0,0.0,210.3,0.29,1022.7,11.5,0
2018-10-16 19:15:00,0.0,1.2,87.8,0.0,0.0,238.7,0.4,1022.8,11.1,0
2018-10-16 19:30:00,0.0,0.8,88.3,0.0,0.0,317.7,0.35000000000000003,1023.0,11.0,0
2018-10-16 19:45:00,0.0,0.8,86.5,0.0,0.0,4.4,0.38,1023.0,11.1,0
2018-10-16 20:00:00,0.0,1.9,87.8,0.0,0.0,262.5,1.44,1023.1,10.8,0
2018-10-16 20:15:00,0.0,1.7000000000000002,87.0,0.0,0.0,248.4,1.15,1023.1,10.9,0
2018-10-16 20:30:00,0.0,2.0,89.5,0.0,0.0,245.7,1.14,1023.2,10.6,0
2018-10-16 20:45:00,0.0,2.1,89.2,0.0,0.0,266.9,0.55,1023.2,10.2,0
2018-10-16 21:00:00,0.0,0.9,90.1,0.0,0.0,285.4,0.23,1023.2,10.1,0
2018-10-16 21:15:00,0.0,0.6000000000000001,91.2,0.0,0.0,249.2,0.24,1023.3,9.9,0
2018-10-16 21:30:00,0.0,1.5,89.9,0.0,0.0,336.1,0.42,1023.4,9.9,0
2018-10-16 21:45:00,0.0,1.3,89.3,0.0,0.0,292.1,0.55,1023.5,10.0,0
2018-10-16 22:00:00,0.0,1.4,88.0,0.0,0.0,343.9,0.8,1023.4,10.2,0
2018-10-16 22:15:00,0.0,1.4,90.4,0.0,0.0,243.6,0.92,1023.4,9.5,0
2018-10-16 22:30:00,0.0,1.8,90.9,0.0,0.0,255.2,1.12,1023.4,9.5,0
2018-10-16 22:45:00,0.0,1.8,93.5,0.0,0.0,247.1,0.96,1023.5,8.6,0
2018-10-16 23:00:00,0.0,1.8,94.3,0.0,0.0,281.0,0.28,1023.5,8.9,0
2018-10-16 23:15:00,0.0,1.3,93.3,0.0,0.0,264.4,0.6900000000000001,1023.4,9.0,0
2018-10-16 23:30:00,0.0,1.6,92.3,0.0,0.0,304.1,0.66,1023.5,9.4,0
2018-10-16 23:45:00,0.0,1.1,92.4,0.0,0.0,244.1,0.48,1023.3,9.1,0
2018-10-17 00:00:00,0.0,1.8,92.3,0.0,0.0,287.1,1.18,1023.3,9.3,0
2018-10-17 00:15:00,0.0,2.3,93.5,0.0,0.0,311.0,0.25,1023.4,8.7,0
2018-10-17 00:30:00,0.0,1.3,95.5,0.0,0.0,249.4,0.84,1023.4,8.3,0
2018-10-17 00:45:00,0.0,2.1,95.3,0.0,0.0,217.7,0.45,1023.3,8.2,0
2018-10-17 01:00:00,0.0,1.5,94.8,0.0,0.0,286.7,0.41,1023.3,8.5,0
2018-10-17 01:15:00,0.0,1.7000000000000002,92.5,0.0,0.0,248.2,1.02,1023.1,8.8,0
2018-10-17 01:30:00,0.0,2.0,94.5,0.0,0.0,237.2,0.87,1023.1,8.8,0
2018-10-17 01:45:00,0.0,1.4,92.8,0.0,0.0,238.9,0.8300000000000001,1023.0,9.1,0
2018-10-17 02:00:00,0.0,2.0,94.3,0.0,0.0,263.0,1.45,1022.9,8.7,0
2018-10-17 02:15:00,0.0,2.0,94.7,0.0,0.0,231.0,1.28,1023.0,8.0,0
2018-10-17 02:30:00,0.0,1.9,95.8,0.0,0.0,253.4,1.11,1023.1,7.6,0
2018-10-17 02:45:00,0.0,2.0,95.6,0.0,0.0,243.1,0.86,1023.2,7.4,0
2018-10-17 03:00:00,0.0,2.3,95.8,0.0,0.0,250.1,1.17,1023.2,7.8,0
2018-10-17 03:15:00,0.0,1.6,95.2,0.0,0.0,264.4,1.02,1023.2,7.9,0
2018-10-17 03:30:00,0.0,2.3,92.4,0.0,0.0,274.0,1.18,1023.1,9.0,0
2018-10-17 03:45:00,0.0,2.1,90.7,0.0,0.0,244.7,1.08,1023.1,8.9,0
2018-10-17 04:00:00,0.0,2.7,93.1,0.0,0.0,250.2,1.78,1023.3,8.3,0
2018-10-17 04:15:00,0.0,3.0,94.3,0.0,0.0,251.9,1.69,1023.3,7.7,0
2018-10-17 04:30:00,0.0,2.8,95.2,0.7000000000000001,0.0,244.5,1.87,1023.5,7.5,0
2018-10-17 04:45:00,0.0,2.3,95.0,4.9,0.0,233.8,1.28,1023.5,7.2,0
2018-10-17 05:00:00,0.0,1.9,94.4,16.3,0.0,285.2,0.8300000000000001,1023.6,8.4,0
2018-10-17 05:15:00,0.0,1.8,89.6,24.9,0.0,260.1,0.93,1023.6,8.7,0
2018-10-17 05:30:00,0.0,2.3,88.6,37.6,0.0,278.1,0.93,1023.5,9.3,0
2018-10-17 05:45:00,0.0,2.8,86.4,46.9,0.0,304.4,0.29,1023.5,9.6,0
2018-10-17 06:00:00,0.0,2.1,81.5,63.9,175.3,277.2,0.59,1023.4,11.0,0
2018-10-17 06:15:00,0.0,1.7000000000000002,79.2,63.4,0.0,243.7,0.87,1023.3,11.2,0
2018-10-17 06:30:00,0.0,2.8,78.6,117.6,343.5,216.2,1.01,1023.3,12.3,0
2018-10-17 06:45:00,0.0,4.6,69.9,257.7,599.9,55.6,1.6800000000000002,1023.1,12.8,0
2018-10-17 07:00:00,0.0,5.1,65.0,255.3,599.1,69.1,2.41,1023.0,13.8,0
2018-10-17 07:15:00,0.0,3.3,64.2,90.1,3.5,64.5,1.77,1022.7,13.4,1
2018-10-17 07:30:00,0.0,2.9,66.1,117.1,26.4,68.0,1.47,1022.7,13.3,1
2018-10-17 07:45:00,0.0,1.4,71.7,124.6,563.5,246.6,0.52,1022.5,13.0,0
2018-10-17 08:00:00,0.0,2.2,73.7,130.7,600.0,269.9,0.97,1022.5,13.0,0
2018-10-17 08:15:00,0.0,2.0,72.6,186.7,600.0,252.1,1.02,1022.3,13.2,1
2018-10-17 08:30:00,0.0,2.3,75.0,257.4,600.0,246.1,1.58,1022.2,13.4,1
2018-10-17 08:45:00,0.0,1.7000000000000002,70.2,239.5,599.3,231.1,0.84,1021.9,13.8,1
2018-10-17 09:00:00,0.0,2.1,68.2,496.6,600.0,205.1,1.04,1021.7,14.7,1
2018-10-17 09:15:00,0.0,2.0,64.2,536.5,600.0,136.6,1.22,1021.2,15.1,1
2018-10-17 09:30:00,0.0,2.2,62.5,570.7,600.0,149.9,1.31,1021.0,15.6,1
2018-10-17 09:45:00,0.0,2.2,58.8,559.1,600.0,133.2,1.07,1020.4,16.2,1
2018-10-17 10:00:00,0.0,2.3,57.1,552.7,600.0,169.5,1.41,1020.2,16.9,1
2018-10-17 10:15:00,0.0,3.1,54.0,539.1,600.0,131.2,1.47,1019.8,17.1,1
2018-10-17 10:30:00,0.0,2.6,55.0,543.8,600.0,146.7,1.5,1019.6,17.3,1
2018-10-17 10:45:00,0.0,2.7,54.0,524.5,600.0,151.8,1.43,1019.2,17.3,1
2018-10-17 11:00:00,0.0,2.6,52.9,529.2,599.8,150.2,1.36,1019.0,18.0,1
2018-10-17 11:15:00,0.0,1.7000000000000002,50.1,508.7,600.0,96.3,0.29,1018.6,18.5,1
2018-10-17 11:30:00,0.0,2.3,49.3,504.2,600.0,178.9,1.07,1018.5,18.9,1
2018-10-17 11:45:00,0.0,2.2,49.2,325.6,600.0,145.5,1.17,1018.2,19.0,1
2018-10-17 12:00:00,0.0,2.4,49.3,487.4,599.8,159.1,1.07,1018.2,19.3,1
2018-10-17 12:15:00,0.0,2.2,48.0,507.9,600.0,152.7,0.91,1018.0,19.6,1
2018-10-17 12:30:00,0.0,2.4,50.2,468.8,600.0,159.3,1.51,1017.9,19.6,1
2018-10-17 12:45:00,0.0,1.9,48.6,424.5,600.0,109.4,1.07,1017.6,19.9,1
2018-10-17 13:00:00,0.0,2.5,48.5,379.5,600.0,181.8,1.31,1017.5,20.2,1
2018-10-17 13:15:00,0.0,2.7,49.3,291.2,600.0,189.1,1.8,1017.4,19.9,1
2018-10-17 13:30:00,0.0,2.8,53.0,213.5,600.0,190.5,1.73,1017.5,19.4,1
2018-10-17 13:45:00,0.0,1.9,52.8,162.1,553.0,188.6,1.0,1017.5,18.9,1
2018-10-17 14:00:00,0.0,1.7000000000000002,53.7,51.0,19.4,225.9,0.79,1017.5,18.6,1
2018-10-17 14:15:00,0.0,0.9,52.7,67.4,299.8,194.2,0.33,1017.4,18.4,1
2018-10-17 14:30:00,0.0,1.1,54.6,36.5,0.0,308.6,0.42,1017.5,18.2,1
2018-10-17 14:45:00,0.0,0.4,59.7,21.0,0.0,254.9,0.1,1017.6,17.4,1
2018-10-17 15:00:00,0.0,1.0,64.5,14.4,0.0,108.2,0.63,1017.7,17.2,1
2018-10-17 15:15:00,0.0,1.1,65.4,1.9,0.0,81.1,0.62,1017.8,16.4,1
2018-10-17 15:30:00,0.0,1.7000000000000002,71.7,0.0,0.0,283.9,0.6900000000000001,1018.2,16.3,1
2018-10-17 15:45:00,0.0,1.9,73.2,0.0,0.0,246.4,1.28,1018.5,14.8,1
2018-10-17 16:00:00,0.0,2.1,74.3,0.0,0.0,250.9,1.53,1018.7,14.6,1
2018-10-17 16:15:00,0.0,1.9,74.9,0.0,0.0,246.0,1.32,1018.9,14.3,1
2018-10-17 16:30:00,0.0,1.1,79.6,0.0,0.0,246.1,0.94,1019.2,13.9,1
2018-10-17 16:45:00,0.0,1.2,79.0,0.0,0.0,275.2,0.5,1019.2,13.4,1
2018-10-17 17:00:00,0.0,1.1,78.5,0.0,0.0,281.1,0.5700000000000001,1019.3,13.4,1
2018-10-17 17:15:00,0.0,0.8,79.7,0.0,0.0,273.5,0.37,1019.4,12.9,0
2018-10-17 17:30:00,0.0,1.9,81.4,0.0,0.0,256.6,1.31,1019.6,12.9,0
2018-10-17 17:45:00,0.0,1.1,85.3,0.0,0.0,255.5,0.63,1019.7,11.7,0
2018-10-17 18:00:00,0.0,1.3,87.6,0.0,0.0,250.6,1.06,1019.9,11.4,0
2018-10-17 18:15:00,0.0,1.7000000000000002,85.5,0.0,0.0,269.6,0.59,1020.0,11.7,0
2018-10-17 18:30:00,0.0,1.2,84.9,0.0,0.0,358.8,0.49,1020.1,11.7,0
2018-10-17 18:45:00,0.0,1.2,87.2,0.0,0.0,249.1,0.53,1020.3,11.1,0
2018-10-17 19:00:00,0.0,1.5,85.9,0.0,0.0,248.1,0.71,1020.5,11.5,0
2018-10-17 19:15:00,0.0,1.8,85.5,0.0,0.0,121.3,0.21,1020.6,11.1,0
2018-10-17 19:30:00,0.0,1.0,85.9,0.0,0.0,350.9,0.29,1020.6,11.0,0
2018-10-17 19:45:00,0.0,1.2,88.4,0.0,0.0,58.0,0.4,1020.7,10.3,0
2018-10-17 20:00:00,0.0,1.6,86.7,0.0,0.0,292.8,0.48,1020.6,11.2,0
2018-10-17 20:15:00,0.0,1.6,82.0,0.0,0.0,327.0,0.64,1020.5,11.9,0
2018-10-17 20:30:00,0.0,1.8,83.9,0.0,0.0,263.0,0.63,1020.5,11.7,0
2018-10-17 20:45:00,0.0,1.5,87.2,0.0,0.0,240.7,1.18,1020.6,10.7,0
2018-10-17 21:00:00,0.0,1.5,90.1,0.0,0.0,350.0,0.94,1020.6,10.3,0
2018-10-17 21:15:00,0.0,0.9,90.6,0.0,0.0,4.8,0.02,1020.6,9.9,0
2018-10-17 21:30:00,0.0,1.7000000000000002,92.3,0.0,0.0,257.7,1.21,1020.7,9.7,0
2018-10-17 21:45:00,0.0,2.4,93.3,0.0,0.0,235.7,1.31,1020.8,9.0,0
2018-10-17 22:00:00,0.0,2.4,93.8,0.0,0.0,255.4,1.75,1020.7,9.2,0
2018-10-17 22:15:00,0.0,1.4,91.5,0.0,0.0,47.7,0.43,1020.6,9.4,0
2018-10-17 22:30:00,0.0,1.1,93.1,0.0,0.0,45.9,0.45,1020.7,9.1,0
2018-10-17 22:45:00,0.0,1.7000000000000002,91.8,0.0,0.0,54.5,0.62,1020.6,9.1,0
2018-10-17 23:00:00,0.0,1.3,92.3,0.0,0.0,352.3,0.7000000000000001,1020.6,9.6,0
2018-10-17 23:15:00,0.0,0.9,90.1,0.0,0.0,41.5,0.29,1020.6,9.3,0
2018-10-17 23:30:00,0.0,1.0,90.3,0.0,0.0,283.3,0.49,1020.6,9.9,0
2018-10-17 23:45:00,0.0,1.7000000000000002,90.6,0.0,0.0,248.9,1.15,1020.5,9.9,0
2018-10-18 00:00:00,0.0,2.1,90.7,0.0,0.0,339.7,1.16,1020.5,10.3,0
2018-10-18 00:15:00,0.0,2.7,83.6,0.0,0.0,307.3,1.5,1020.2,11.6,0
2018-10-18 00:30:00,0.0,2.9,86.7,0.0,0.0,282.0,1.84,1020.1,12.6,0
2018-10-18 00:45:00,0.0,2.6,89.8,0.0,0.0,274.1,0.59,1020.1,10.5,0
2018-10-18 01:00:00,0.0,2.1,86.9,0.0,0.0,330.1,0.64,1020.0,11.2,0
2018-10-18 01:15:00,0.0,1.5,89.4,0.0,0.0,281.1,0.54,1020.0,10.7,0
2018-10-18 01:30:00,0.0,1.3,90.9,0.0,0.0,309.0,0.41,1020.0,10.5,0
2018-10-18 01:45:00,0.0,1.1,90.5,0.0,0.0,269.7,0.52,1019.9,10.2,0
2018-10-18 02:00:00,0.0,2.6,91.4,0.0,0.0,275.5,1.4,1019.9,10.5,0
2018-10-18 02:15:00,0.0,1.9,86.5,0.0,0.0,274.0,0.59,1019.8,11.0,0
2018-10-18 02:30:00,0.0,2.7,86.8,0.0,0.0,303.2,1.04,1019.8,10.9,0
2018-10-18 02:45:00,0.0,2.3,80.0,0.0,0.0,19.5,0.15,1019.7,11.8,0
2018-10-18 03:00:00,0.0,2.2,85.2,0.0,0.0,49.9,0.51,1019.9,11.4,0
2018-10-18 03:15:00,0.0,2.1,84.1,0.0,0.0,270.8,0.84,1019.8,11.0,0
2018-10-18 03:30:00,0.0,2.9,83.8,0.0,0.0,313.6,0.84,1019.8,11.2,0
2018-10-18 03:45:00,0.0,3.4,82.2,0.0,0.0,336.6,0.75,1019.8,11.3,0
2018-10-18 04:00:00,0.0,2.8,76.8,0.0,0.0,70.9,1.18,1019.8,12.6,0
2018-10-18 04:15:00,0.0,1.7000000000000002,77.3,0.0,0.0,208.3,0.44,1019.8,11.8,0
2018-10-18 04:30:00,0.0,2.5,84.5,1.6,0.0,346.4,1.11,1020.1,10.8,0
2018-10-18 04:45:00,0.0,2.1,78.2,6.4,0.0,323.5,0.8200000000000001,1019.9,11.6,0
2018-10-18 05:00:00,0.0,2.2,89.7,29.0,0.0,247.1,1.34,1020.2,10.3,0
2018-10-18 05:15:00,0.0,2.1,89.1,44.2,0.0,226.4,0.63,1020.2,9.8,0
2018-10-18 05:30:00,0.0,2.1,88.1,79.7,0.0,272.3,1.42,1020.3,10.1,0
2018-10-18 05:45:00,0.0,2.8,82.3,98.8,0.0,292.5,1.48,1020.2,11.3,0
2018-10-18 06:00:00,0.0,3.0,79.7,121.2,221.9,296.8,0.97,1020.1,12.6,0
2018-10-18 06:15:00,0.0,2.8,73.1,121.1,0.0,280.1,0.42,1020.0,13.1,1
2018-10-18 06:30:00,0.0,3.8,68.0,153.2,117.3,50.8,1.58,1020.0,14.1,1
2018-10-18 06:45:00,0.0,2.8,65.0,198.5,599.8,77.6,1.62,1019.9,14.2,1
2018-10-18 07:00:00,0.0,3.7,64.8,226.8,599.3,49.2,1.76,1019.9,14.5,1
2018-10-18 07:15:00,0.0,2.4,69.2,251.8,600.0,280.3,1.09,1019.9,14.5,1
2018-10-18 07:30:00,0.0,2.7,65.7,285.0,600.0,325.6,1.2,1019.7,15.5,1
2018-10-18 07:45:00,0.0,2.5,65.6,281.8,599.6,239.2,1.15,1019.6,15.4,1
2018-10-18 08:00:00,0.0,3.4,68.1,294.3,600.0,261.6,2.34,1019.5,15.3,1
2018-10-18 08:15:00,0.0,3.1,65.3,323.8,599.5,260.0,1.9,1019.4,15.4,1
2018-10-18 08:30:00,0.0,2.8,64.0,415.8,600.0,249.8,1.85,1019.3,16.1,1
2018-10-18 08:45:00,0.0,3.1,60.9,387.5,600.0,247.3,2.11,1019.0,16.4,1
2018-10-18 09:00:00,0.0,2.4,60.0,436.4,600.0,248.7,1.47,1018.9,16.9,1
2018-10-18 09:15:00,0.0,2.4,57.7,374.4,600.0,240.6,1.03,1018.7,17.1,1
2018-10-18 09:30:00,0.0,1.9,58.2,404.9,600.0,250.3,1.04,1018.6,17.4,1
2018-10-18 09:45:00,0.0,2.2,56.3,490.4,598.8,218.0,1.16,1018.3,17.7,1
2018-10-18 10:00:00,0.0,2.5,56.4,454.8,600.0,247.2,1.34,1018.0,18.1,1
2018-10-18 10:15:00,0.0,1.9,54.9,476.0,599.0,191.2,0.74,1017.6,18.4,1
2018-10-18 10:30:00,0.0,2.3,52.9,456.6,600.0,205.1,1.01,1017.4,18.5,1
2018-10-18 10:45:00,0.0,1.9,52.7,441.1,600.0,158.6,0.81,1017.1,18.7,1
2018-10-18 11:00:00,0.0,1.9,51.1,477.0,600.0,233.7,0.93,1016.9,19.2,1
2018-10-18 11:15:00,0.0,2.3,51.5,420.1,600.0,195.0,1.08,1016.5,19.3,1
2018-10-18 11:30:00,0.0,1.9,52.0,394.5,600.0,182.3,1.09,1016.3,19.5,1
2018-10-18 11:45:00,0.0,1.5,50.2,399.0,600.0,193.3,0.53,1016.0,19.6,1
2018-10-18 12:00:00,0.0,2.1,50.7,367.6,599.9,213.6,1.0,1015.9,20.0,1
2018-10-18 12:15:00,0.0,1.9,49.6,384.3,600.0,212.8,0.74,1015.6,20.2,1
2018-10-18 12:30:00,0.0,1.9,48.2,345.3,600.0,215.9,1.08,1015.6,20.3,1
2018-10-18 12:45:00,0.0,1.4,48.2,279.4,600.0,203.0,0.72,1015.5,20.2,1
2018-10-18 13:00:00,0.0,1.6,48.8,256.2,600.0,228.2,0.84,1015.5,20.4,1
2018-10-18 13:15:00,0.0,1.6,49.9,209.6,599.9,214.5,0.8200000000000001,1015.3,20.3,1
2018-10-18 13:30:00,0.0,1.7000000000000002,50.9,183.1,600.0,236.4,1.06,1015.2,20.2,1
2018-10-18 13:45:00,0.0,1.4,54.6,148.5,599.9,255.4,0.93,1015.0,20.1,1
2018-10-18 14:00:00,0.0,1.4,54.9,120.3,600.0,250.7,0.96,1015.0,20.0,1
