,ts,device,val
55092,1540564816001,area2,673522.9223367168
55093,1540564816845,area1,347193.8181150984
55094,1540564816923,area2,673522.9323565592
55095,1540564818253,area2,673522.9443285088
55096,1540564818284,area1,347193.8233590184
55097,1540564818768,area1,347193.8248539504
55098,1540564818862,area2,673522.9501337457
55099,1540564819565,area1,347193.8279082384
55100,1540564819784,area2,673522.9599223016
55101,1540564820456,area2,673522.96575766
55102,1540564820565,area1,347193.8315091575
55103,1540564822071,area2,673522.983486512
55104,1540564822211,area1,347193.8379763872
55105,1540564822836,area1,347193.84014911443
55106,1540564823119,area2,673522.9935816952
55107,1540564823449,area1,347193.8423434032
55108,1540564823811,area2,673522.9994780624
55109,1540564824530,area1,347193.8461140488
55110,1540564825204,area2,673523.0137829449
55111,1540564825501,area2,673523.0182240914
55112,1540564825642,area1,347193.8508046056
55113,1540564826829,area1,347193.8550319552
55114,1540564827001,area2,673523.0328152936
55115,1540564827454,area1,347193.8573802792
55116,1540564827939,area2,673523.0430285272
55117,1540564828627,area2,673523.0492394896
55118,1540564829143,area1,347193.8634499216
55119,1540564829674,area2,673523.0609409912
55120,1540564830033,area1,347193.8706054976
55121,1540564831052,area1,347193.879200528
55122,1540564831130,area2,673523.0748989729
55123,1540564831427,area1,347193.8814394664
55124,1540564832006,area2,673523.0829037608
55125,1540564832977,area1,347193.8869141304
55126,1540564833024,area2,673523.0927210001
55127,1540564834008,area2,673523.1024502304
55128,1540564834196,area1,347193.89201147924
55129,1540564834668,area2,673523.1084246136
55130,1540564834996,area1,347193.8949590056
55131,1540564835731,area1,347193.8974748152
55132,1540564835969,area2,673523.1223007953
55133,1540564836754,area1,347193.9016599992
55134,1540564836942,area2,673523.1321912631
55135,1540564837864,area2,673523.1402075673
55136,1540564838051,area1,347193.9063295112
55137,1540564838663,area2,673523.148616032
55138,1540564839181,area1,347193.9099248104
55139,1540564839822,area1,347193.9128041168
55140,1540564840025,area2,673523.1629832976
55141,1540564840634,area1,347193.9157502096
55142,1540564841072,area2,673523.1733494784
55143,1540564841995,area2,673523.1835567319
55144,1540564842135,area1,347193.92078356806
55145,1540564842713,area2,673523.1916479849
55146,1540564843667,area1,347193.9264978064
55147,1540564843339,area1,347193.9250406344
55148,1540564843917,area2,673523.2038271208
55149,1540564844809,area1,347193.9312616384
55150,1540564845310,area2,673523.2176646929
55151,1540564845654,area1,347193.9349618744
55152,1540564845794,area2,673523.2215987905
55153,1540564846607,area2,673523.22951488
55154,1540564847344,area1,347193.9492222248
55155,1540564848109,area2,673523.2453608727
55156,1540564848234,area1,347193.9531013576
55157,1540564849110,area1,347193.9562672808
55158,1540564849281,area2,673523.257515581
55159,1540564850036,area2,673523.263296864
55160,1540564850145,area1,347193.9601339392
55161,1540564851132,area2,673523.2758442232
55162,1540564851226,area1,347193.964922072
55163,1540564851854,area1,347193.9670937168
55164,1540564852323,area2,673523.2876254744
55165,1540564853167,area2,673523.2961648686
55166,1540564853417,area1,347193.9731960256
55167,1540564853761,area2,673523.3020187378
55168,1540564854152,area1,347193.97531989124
55169,1540564854762,area1,347193.9774404408
55170,1540564855465,area2,673523.3176463257
55171,1540564856200,area1,347193.983810916
55172,1540564856390,area2,673523.3276603159
55173,1540564856827,area2,673523.3317391913
55174,1540564856921,area1,347193.9857691608
55175,1540564858316,area2,673523.3475209505
55176,1540564858284,area1,347193.99114132964
55177,1540564859038,area2,673523.3535931024
55178,1540564859147,area1,347193.9938469608
55179,1540564859741,area2,673523.361287996
55180,1540564860413,area1,347193.99892014556
55181,1540564861522,area2,673523.3787004079
55182,1540564862072,area2,673523.3826933872
55183,1540564861601,area1,347194.0041181729
55184,1540564862307,area1,347194.0093788072
55185,1540564863138,area1,347194.0163517512
55186,1540564863372,area2,673523.3968464097
55187,1540564864330,area1,347194.022800608
55188,1540564864377,area2,673523.4070964784
55189,1540564865223,area1,347194.0263663504
55190,1540564865302,area2,673523.4170780905
55191,1540564866134,area1,347194.0293840696
55192,1540564866774,area1,347194.0316029153
55193,1540564866665,area2,673523.429152864
55194,1540564866821,area2,673523.4311416767
55195,1540564867916,area1,347194.03612903197
55196,1540564867869,area2,673523.441190619
55197,1540564868807,area2,673523.4512523209
55198,1540564869448,area1,347194.0419661784
55199,1540564869901,area2,673523.4632818665
55200,1540564871684,area1,347194.05068662076
55201,1540564872059,area2,673523.4831541625
55202,1540564872012,area1,347194.0522375496
55203,1540564873106,area2,673523.4955674969
55204,1540564873293,area1,347194.0559689408
55205,1540564874093,area2,673523.50559436
55206,1540564873889,area1,347194.0582302361
55207,1540564874593,area1,347194.0606304984
55208,1540564875877,area1,347194.0657250128
55209,1540564875689,area2,673523.5224532768
55210,1540564875221,area2,673523.5158127025
55211,1540564876596,area2,673523.5313207065
55212,1540564876783,area1,347194.0691973792
55213,1540564877768,area2,673523.5432419208
55214,1540564877924,area1,347194.07337053603
55215,1540564878457,area1,347194.0787032432
55216,1540564878961,area2,673523.554441824
55217,1540564879792,area1,347194.088795972
55218,1540564879839,area2,673523.5623201736
55219,1540564880385,area1,347194.09042821603
55220,1540564881104,area2,673523.5763844617
55221,1540564883345,area1,347194.1013521272
55222,1540564881841,area1,347194.0965010336
55223,1540564882075,area2,673523.5838681873
55224,1540564882326,area2,673523.5880372807
55225,1540564883063,area1,347194.100926108
55226,1540564883517,area2,673523.5999915232
55227,1540564884581,area1,347194.10510162
55228,1540564885222,area2,673523.6158309904
55229,1540564885489,area1,347194.108646788
55230,1540564885724,area2,673523.6218385079
55231,1540564886490,area2,673523.629542876
55232,1540564886865,area1,347194.11405297765
55233,1540564887272,area1,347194.1154705832
55234,1540564887959,area2,673523.6436453047
55235,1540564888617,area1,347194.1212332248
55236,1540564888665,area2,673523.649251404
55237,1540564889483,area1,347194.1246562256
55238,1540564889940,area2,673523.6633100704
55239,1540564890629,area2,673523.6692784759
55240,1540564890895,area1,347194.12854264
55241,1540564891348,area1,347194.129873292
55242,1540564891676,area2,673523.6789997424
55243,1540564892600,area2,673523.6892735921
55244,1540564892631,area1,347194.1349439
55245,1540564893365,area1,347194.1370936464
55246,1540564893694,area2,673523.7009698872
55247,1540564894819,area1,347194.1478270208
55248,1540564894991,area2,673523.7124910296
55249,1540564895303,area2,673523.7163702849
55250,1540564895979,area1,347194.1551284688
55251,1540564896402,area1,347194.1572519168
55252,1540564896996,area2,673523.7318418336
55253,1540564897887,area1,347194.162223512
55254,1540564898168,area2,673523.7438008375
55255,1540564898580,area1,347194.1644293216
55256,1540564899080,area2,673523.7535531593
55257,1540564899423,area2,673523.7554697993
55258,1540564899986,area1,347194.1694914928
55259,1540564900814,area2,673523.7691242832
55260,1540564901237,area1,347194.174582116
55261,1540564901346,area1,347194.174582116
55262,1540564902009,area2,673523.7810868529
55263,1540564902384,area2,673523.7849225745
55264,1540564902649,area1,347194.1796758824
55265,1540564903775,area1,347194.1835399536
55266,1540564903838,area2,673523.7983521024
55267,1540564904667,area1,347194.1882520736
55268,1540564904713,area2,673523.8080569352
55269,1540564905682,area1,347194.1911093192
55270,1540564905432,area2,673523.8139807745
55271,1540564906495,area2,673523.8258177041
55272,1540564906917,area1,347194.1978726816
55273,1540564907403,area2,673523.8336008184
55274,1540564907638,area1,347194.2003202344
55275,1540564908749,area1,347194.2041585704
55276,1540564909064,area2,673523.8496354248
55277,1540564909472,area1,347194.207216872
55278,1540564909785,area2,673523.8574605817
55279,1540564910488,area2,673523.8653336953
55280,1540564910535,area1,347194.2143019752
55281,1540564911441,area1,347194.2236476952
55282,1540564911520,area2,673523.8751883208
55283,1540564912707,area2,673523.8868219
55284,1540564912754,area1,347194.22924902
55285,1540564913629,area1,347194.23298450076
55286,1540564913754,area2,673523.89647332
55287,1540564914582,area1,347194.2362436712
55288,1540564914864,area2,673523.9060656512
55289,1540564915396,area1,347194.2397179584
55290,1540564915475,area2,673523.9119395969
55291,1540564916521,area1,347194.244614476
55292,1540564917183,area2,673523.9296896072
55293,1540564917479,area2,673523.9317811545
55294,1540564917823,area1,347194.2494297216
55295,1540564918573,area2,673523.9438901718
55296,1540564918651,area1,347194.2533190776
55297,1540564919792,area2,673523.9559446992
55298,1540564919948,area1,347194.25773052237
55299,1540564921092,area2,673523.970113948
55300,1540564921186,area1,347194.2623249152
55301,1540564921655,area1,347194.2644459904
55302,1540564922108,area2,673523.9803483409
55303,1540564922811,area1,347194.2686170208
55304,1540564923218,area2,673523.9906826223
55305,1540564923598,area1,347194.2708791032
55306,1540564924004,area2,673523.9988444137
55307,1540564925177,area1,347194.2768178712
55308,1540564925270,area2,673524.0111672321
55309,1540564925442,area1,347194.2783057624
55310,1540564925632,area2,673524.0151953576
55311,1540564926605,area2,673524.0252506152
55312,1540564926917,area1,347194.28344317357
55313,1540564927605,area1,347194.2893875968
55314,1540564927621,area2,673524.0353427129
55315,1540564928891,area1,347194.29954166396
55316,1540564928906,area2,673524.0497010039
55317,1540564929485,area1,347194.3019241688
55318,1540564930438,area1,347194.30567992
55319,1540564930000,area2,673524.0599376512
55320,1540564930813,area2,673524.0681036712
55321,1540564932000,area1,347194.3111030992
55322,1540564932156,area2,673524.0824537392
55323,1540564932516,area2,673524.0866616088
55324,1540564932735,area1,347194.3140817016
55325,1540564933691,area2,673524.099295584
55326,1540564933943,area1,347194.31880915764
55327,1540564934616,area2,673524.1075578567
55328,1540564936228,area2,673524.1241600857
55329,1540564934944,area1,347194.3225148999
55330,1540564935819,area1,347194.3263272848
55331,1540564936763,area2,673524.1303888368
55332,1540564936591,area1,347194.3285489584
55333,1540564937718,area1,347194.3333801288
55334,1540564938079,area2,673524.1426554384
55335,1540564938532,area2,673524.1487784224
55336,1540564938782,area1,347194.3378035648
55337,1540564939829,area2,673524.1610217344
55338,1540564940000,area1,347194.3441073048
55339,1540564940534,area2,673524.1690634856
55340,1540564941209,area1,347194.34903313284
55341,1540564941928,area1,347194.3511849912
55342,1540564942022,area2,673524.1834493775
55343,1540564943084,area2,673524.1958754425
55344,1540564951754,area1,347194.3981829536
55345,1540564943319,area1,347194.3574178448
55346,1540564943882,area2,673524.202319024
55347,1540564944335,area1,347194.366688316
55348,1540564944726,area2,673524.2127688568
55349,1540564944804,area1,347194.3701514992
55350,1540564946086,area2,673524.2253346976
55351,1540564946211,area1,347194.3772526536
55352,1540564946996,area2,673524.2356510311
55353,1540564947092,area1,347194.38040325517
55354,1540564947654,area1,347194.3827290376
55355,1540564947906,area2,673524.2457119456
55356,1540564949064,area1,347194.388903192
55357,1540564949267,area2,673524.2576766184
55358,1540564949941,area2,673524.2659496927
55359,1540564950316,area1,347194.3927516552
55360,1540564951410,area1,347194.3972526592
55361,1540564951426,area2,673524.2805055679
55362,1540564952301,area2,673524.2908420976
55363,1540564952754,area2,673524.2950765649
55364,1540564953241,area1,347194.4039947792
55365,1540564954431,area2,673524.3119816696
55366,1540564954509,area1,347194.4095118032
55367,1540564955087,area2,673524.3207126808
55368,1540564955431,area1,347194.4127024832
55369,1540564955790,area1,347194.4134098616
55370,1540564956228,area2,673524.3319122385
55371,1540564957181,area1,347194.4187468376
55372,1540564957494,area2,673524.3467773912
55373,1540564957759,area2,673524.3488682344
55374,1540564958322,area1,347194.42331693036
55375,1540564959107,area2,673524.3636971632
55376,1540564959357,area1,347194.42738710804
55377,1540564960139,area2,673524.3743705737
55378,1540564960439,area1,347194.4380252128
55379,1540564961269,area1,347194.4435606112
55380,1540564961317,area2,673524.3868662518
55381,1540564961817,area2,673524.3910990416
55382,1540564962004,area1,347194.44602718396
55383,1540564963004,area2,673524.4038930336
55384,1540564963145,area1,347194.4504400504
55385,1540564963895,area2,673524.4147043832
55386,1540564963942,area1,347194.4534290856
55387,1540564964817,area2,673524.4228559833
55388,1540564965101,area1,347194.4573121832
55389,1540564965929,area2,673524.4355103688
55390,1540564966320,area1,347194.461237064
55391,1540564967211,area2,673524.4486448872
55392,1540564967508,area1,347194.4656653952
55393,1540564967758,area2,673524.4553118232
55394,1540564968226,area1,347194.4683963624
55395,1540564969180,area1,347194.47100038803
55396,1540564969367,area2,673524.4730129305
55397,1540564969760,area1,347194.47311308
55398,1540564970213,area2,673524.481774279
55399,1540564971230,area2,673524.49257806
55400,1540564971293,area1,347194.4790072064
55401,1540564971840,area2,673524.4991577608
55402,1540564972231,area1,347194.48264338716
55403,1540564973044,area1,347194.4857063432
55404,1540564973499,area2,673524.5189791311
55405,1540564973842,area1,347194.48887540004
55406,1540564973905,area2,673524.5232731544
55407,1540564974816,area2,673524.5320650431
55408,1540564974832,area1,347194.4925604928
55409,1540564976804,area2,673524.5542652904
55410,1540564977165,area1,347194.50900263444
55411,1540564977995,area2,673524.567460672
55412,1540564978136,area1,347194.5131931016
55413,1540564978370,area2,673524.5718255489
55414,1540564978558,area1,347194.51459031604
55415,1540564979386,area2,673524.58261922
55416,1540564979433,area1,347194.5184176056
55417,1540564980106,area1,347194.5207744696
55418,1540564980434,area2,673524.5938015464
55419,1540564980856,area1,347194.52416234557
55420,1540564981184,area2,673524.6029785952
55421,1540564981856,area1,347194.5277631232
55422,1540564982078,area2,673524.6118467185
55423,1540564982990,area2,673524.6224064695
55424,1540564983631,area1,347194.53420931357
55425,1540564984241,area2,673524.6356574865
55426,1540564984710,area1,347194.5377573936
55427,1540564985321,area2,673524.6482290273
55428,1540564985618,area1,347194.5412736896
55429,1540564985962,area2,673524.6545515809
55430,1540564986275,area1,347194.5434844704
55431,1540564986853,area1,347194.5464642192
55432,1540564987134,area2,673524.6676303872
55433,1540564987993,area1,347194.550989388
55434,1540564988493,area2,673524.6828179528
55435,1540564989400,area1,347194.5554365896
55436,1540564989634,area2,673524.6937573545
55437,1540564990041,area2,673524.6982528247
55438,1540564990603,area1,347194.5598071184
55439,1540564991044,area2,673524.7096098593
55440,1540564991403,area1,347194.562609816
55441,1540564992706,area1,347194.56836976804
55442,1540564992815,area2,673524.730393272
55443,1540564994194,area2,673524.7464463864
55444,1540564994241,area1,347194.57398264
55445,1540564994412,area1,347194.5746769728
55446,1540564994994,area2,673524.7554645472
55447,1540564995650,area1,347194.57877853443
55448,1540564995947,area2,673524.7670114865
55449,1540564996619,area2,673524.7736605136
55450,1540564996947,area1,347194.5849866544
55451,1540564997590,area1,347194.5898567088
55452,1540564997699,area2,673524.7875245808
55453,1540565020504,area1,347194.6815688816
55454,1540564998908,area1,347194.5984197688
55455,1540564999205,area2,673524.8037610968
55456,1540564999582,area1,347194.6005464488
55457,1540564999879,area2,673524.8106903696
55458,1540565000692,area2,673524.8222055865
55459,1540565001020,area1,347194.60630370077
55460,1540565001804,area2,673524.8333196057
55461,1540565002116,area1,347194.6093064576
55462,1540565002413,area2,673524.8399720489
55463,1540565003335,area1,347194.614575096
55464,1540565003463,area1,347194.615454848
55465,1540565003794,area2,673524.856116116
55466,1540565004483,area1,347194.61792086397
55467,1540565005046,area2,673524.8698603096
55468,1540565005577,area2,673524.8765498784
55469,1540565005796,area1,347194.62177900877
55470,1540565006437,area1,347194.624381224
55471,1540565006875,area2,673524.8898529776
55472,1540565007469,area2,673524.8965534376
55473,1540565008203,area1,347194.6296948168
55474,1540565008721,area1,347194.6316045216
55475,1540565009018,area2,673524.9144432759
55476,1540565009565,area2,673524.9211756018
55477,1540565010003,area1,347194.635434172
55478,1540565010940,area2,673524.9366933224
55479,1540565011600,area1,347194.64152212
55480,1540565011081,area1,347194.6405225353
55481,1540565012151,area2,673524.9503757146
55482,1540565012699,area1,347194.646550428
55483,1540565012840,area2,673524.9572592431
55484,1540565013433,area2,673524.963910801
55485,1540565013965,area1,347194.656325216
55486,1540565014561,area1,347194.6605728144
55487,1540565014734,area2,673524.9793914289
55488,1540565015629,area1,347194.6646906704
55489,1540565015738,area2,673524.9906896056
55490,1540565016691,area1,347194.66818452
55491,1540565016894,area2,673525.0018531288
55492,1540565018082,area2,673525.0149400352
55493,1540565018144,area1,347194.6731460336
55494,1540565018535,area2,673525.0216502089
55495,1540565018660,area1,347194.675221316
55496,1540565019957,area2,673525.0375257183
55497,1540565020270,area1,347194.6808267168
55498,1540565020535,area2,673525.0446132263
55499,1540565021651,area2,673525.0567191271
55500,1540565021854,area1,347194.686841944
55501,1540565023046,area1,347194.69133466
55502,1540565023203,area2,673525.076074304
55503,1540565023844,area1,347194.6944484744
55504,1540565024031,area2,673525.0850381984
55505,1540565024766,area2,673525.0946117649
55506,1540565024938,area1,347194.6975717472
55507,1540565025719,area2,673525.1067981
55508,1540565026219,area1,347194.70232725603
55509,1540565026563,area1,347194.702988008
55510,1540565026641,area2,673525.1162183848
55511,1540565027704,area2,673525.1307036168
55512,1540565028158,area1,347194.7089250096
55513,1540565029572,area1,347194.7140379688
55514,1540565029697,area2,673525.1522875512
55515,1540565029853,area2,673525.1547338112
55516,1540565030119,area1,347194.7163155968
55517,1540565030994,area2,673525.1693688001
55518,1540565031213,area1,347194.72417841444
55519,1540565031732,area1,347194.729258692
55520,1540565031966,area2,673525.1814200649
55521,1540565032716,area1,347194.73472916236
55522,1540565032763,area2,673525.191097308
55523,1540565033685,area2,673525.2006276137
55524,1540565034483,area1,347194.7412002432
55525,1540565033810,area1,347194.738340272
55526,1540565034514,area2,673525.2128114369
55527,1540565035517,area2,673525.2251959178
55528,1540565035611,area1,347194.7448340936
55529,1540565036881,area2,673525.239909544
55530,1540565036818,area1,347194.74970930396
55531,1540565037678,area2,673525.2496790264
55532,1540565037725,area1,347194.752427808
55533,1540565038897,area1,347194.756550116
55534,1540565039132,area2,673525.2693986993
55535,1540565039491,area1,347194.7584933672
55536,1540565039729,area2,673525.2768296072
55537,1540565040513,area1,347194.7620223408
55538,1540565040654,area2,673525.2867854056
55539,1540565042013,area2,673525.3042245816
55540,1540565042169,area1,347194.7675540192
55541,1540565043091,area2,673525.3163998664
55542,1540565043294,area1,347194.77174540557
55543,1540565044076,area2,673525.32924814
55544,1540565044138,area1,347194.7745575328
55545,1540565044669,area1,347194.7766198521
55546,1540565045018,area2,673525.3421411193
55547,1540565046159,area2,673525.3569995783
55548,1540565046221,area1,347194.7822832752
55549,1540565046911,area2,673525.3670634537
55550,1540565047004,area1,347194.7872129504
55551,1540565047676,area1,347194.794030104
55552,1540565047898,area2,673525.3768863385
55553,1540565048820,area2,673525.3895609664
55554,1540565049195,area1,347194.8012968176
55555,1540565049601,area2,673525.3995074617
55556,1540565049947,area1,347194.8048109448
55557,1540565050806,area1,347194.8079458096
55558,1540565050996,area2,673525.4171501128
55559,1540565051964,area1,347194.811987824
55560,1540565052058,area2,673525.4301246816
55561,1540565053330,area1,347194.8167583368
55562,1540565053049,area2,673525.4429495321
55563,1540565053721,area2,673525.4530214639
55564,1540565054112,area1,347194.8193312096
55565,1540565054549,area2,673525.4634246984
55566,1540565054846,area1,347194.8222876984
55567,1540565057616,area1,347194.83262696
55568,1540565057366,area2,673525.4988731
55569,1540565058053,area2,673525.5065153793
55570,1540565058178,area1,347194.8343192104
55571,1540565058460,area1,347194.8358174592
55572,1540565058507,area2,673525.5115031953
55573,1540565058915,area2,673525.5191092049
55574,1540565060299,area2,673525.5343519024
55575,1540565059500,area1,347194.83967084
55576,1540565059687,area1,347194.84043588
55577,1540565061099,area1,347194.845732452
55578,1540565061333,area2,673525.5496861854
55579,1540565061916,area2,673525.5573362585
55580,1540565062090,area1,347194.8496513424
55581,1540565063043,area1,347194.8570357064
55582,1540565063563,area2,673525.5783355352
55583,1540565064063,area1,347194.8656295929
55584,1540565064344,area2,673525.5880495696
55585,1540565064656,area1,347194.8685688536
55586,1540565065219,area2,673525.597536208
55587,1540565066032,area1,347194.8737510448
55588,1540565066063,area2,673525.6076123167
55589,1540565066626,area2,673525.6150826857
55590,1540565068317,area2,673525.6366924361
55591,1540565067972,area1,347194.88029883197
55592,1540565068083,area1,347194.88105204
55593,1540565068882,area1,347194.883844864
55594,1540565069100,area2,673525.6441548993
55595,1540565070056,area1,347194.8882047344
55596,1540565070603,area2,673525.6641341856
55597,1540565070994,area2,673525.6691399752
55598,1540565070853,area1,347194.89118331607
55599,1540565071997,area2,673525.6812538671
55600,1540565072281,area1,347194.8965253904
55601,1540565072593,area2,673525.6885669865
55602,1540565073031,area1,347194.89982622396
55603,1540565073940,area1,347194.9041049832
55604,1540565073987,area2,673525.7056060416
55605,1540565074565,area2,673525.7128976232
55606,1540565075337,area1,347194.9092421297
55607,1540565075634,area2,673525.7250372281
55608,1540565075962,area1,347194.91114787123
55609,1540565076588,area2,673525.7370259193
55610,1540565076572,area1,347194.91333803517
55611,1540565077714,area1,347194.9183827976
55612,1540565078122,area2,673525.7559641319
55613,1540565078718,area1,347194.922649372
55614,1540565079171,area2,673525.7677499376
55615,1540565079608,area2,673525.7724074536
55616,1540565080379,area1,347194.928361272
55617,1540565080722,area2,673525.786948816
55618,1540565080863,area1,347194.9305762816
55619,1540565081769,area1,347194.9365390032
55620,1540565081847,area2,673525.7987712257
55621,1540565082755,area2,673525.8106391311
55622,1540565083098,area1,347194.9483530008
55623,1540565084007,area1,347194.9515249
55624,1540565084054,area2,673525.8250418624
55625,1540565085274,area1,347194.9554939968
55626,1540565085352,area2,673525.8418579575
55627,1540565085917,area2,673525.8489233064
55628,1540565085964,area1,347194.9577577377
55629,1540565086655,area1,347194.9610436168
55630,1540565087171,area2,673525.8631211609
55631,1540565087624,area1,347194.964026488
55632,1540565088296,area2,673525.8749824944
55633,1540565088780,area1,347194.9692183088
55634,1540565089315,area2,673525.8892350616
55635,1540565089709,area2,673525.8914413457
55636,1540565090054,area1,347194.973936412
55637,1540565090885,area1,347194.9766627279
55638,1540565091103,area2,673525.9073785783
55639,1540565091760,area2,673525.9167086951
55640,1540565092103,area1,347194.981153208
55641,1540565092671,area1,347194.9832939425
55642,1540565093280,area2,673525.9331982712
55643,1540565094330,area2,673525.9475341552
55644,1540565094377,area1,347194.9890050568
55645,1540565094690,area1,347194.990467176
55646,1540565095143,area2,673525.9572027753
55647,1540565096018,area2,673525.9666502953
55648,1540565096065,area1,347194.995632332
55649,1540565096784,area1,347194.9977864832
55650,1540565097034,area2,673525.9785111247
55651,1540565098003,area2,673525.9905884336
55652,1540565098050,area1,347195.0079715009
55653,1540565098679,area1,347195.0129021728
55654,1540565099148,area2,673526.0052293425
55655,1540565099929,area2,673526.0150836696
55656,1540565100398,area1,347195.01988427603
55657,1540565100898,area2,673526.0250552321
55658,1540565101304,area1,347195.02331501443
55659,1540565101757,area1,347195.0246121768
55660,1540565102320,area2,673526.044577072
55661,1540565102773,area2,673526.0494457824
55662,1540565103150,area1,347195.0296703457
55663,1540565103838,area1,347195.0332863448
55664,1540565103900,area2,673526.0614059825
55665,1540565104762,area1,347195.036414992
55666,1540565105436,area2,673526.080103201
55667,1540565106217,area2,673526.0897704343
55668,1540565106361,area1,347195.0425272368
55669,1540565106784,area2,673526.0972253104
55670,1540565106878,area1,347195.0442778904
55671,1540565108132,area1,347195.0487323168
55672,1540565108242,area2,673526.1132830768
55673,1540565108683,area1,347195.05050134397
55674,1540565109406,area2,673526.1262592257
55675,1540565109890,area1,347195.0550573504
55676,1540565110187,area2,673526.1351914664
55677,1540565111328,area1,347195.060716448
55678,1540565111515,area2,673526.1522470271
55679,1540565113578,area1,347195.06884606
55680,1540565114593,area2,673526.1878637384
55681,1540565114828,area1,347195.0808098104
55682,1540565114937,area2,673526.1925165456
55683,1540565115250,area2,673526.1948801344
55684,1540565115375,area1,347195.08387484
55685,1540565115891,area2,673526.201890392
55686,1540565116563,area1,347195.0883679872
55687,1540565117204,area1,347195.0898733728
55688,1540565118035,area2,673526.2276438224
55689,1540565118348,area2,673526.232242672
55690,1540565118676,area1,347195.0960760816
55691,1540565120021,area1,347195.1013331976
55692,1540565120224,area2,673526.2531418385
55693,1540565120552,area2,673526.257594896
55694,1540565120818,area1,347195.103966512
55695,1540565121555,area2,673526.2687410208
55696,1540565121899,area2,673526.2711039048
55697,1540565122133,area1,347195.1086372169
55698,1540565122508,area1,347195.1098672064
55699,1540565123463,area2,673526.2897002856
55700,1540565123526,area1,347195.1132822112
55701,1540565123981,area2,673526.2967334393
55702,1540565124466,area1,347195.1167786272
55703,1540565124794,area2,673526.3062070601
55704,1540565124998,area1,347195.1181967672
55705,1540565125827,area1,347195.1219008544
55706,1540565126248,area2,673526.3232351744
55707,1540565127110,area1,347195.1262028464
55708,1540565127251,area2,673526.3351918288
55709,1540565127657,area1,347195.1284311977
55710,1540565128334,area2,673526.3499636257
55711,1540565128834,area2,673526.3548351184
55712,1540565129287,area1,347195.13401301764
55713,1540565130401,area1,347195.1425039504
55714,1540565130495,area2,673526.3739266418
55715,1540565131042,area2,673526.3818943527
55716,1540565131213,area1,347195.1491536577
55717,1540565132027,area1,347195.1532674872
55718,1540565132386,area2,673526.398773364
55719,1540565132745,area1,347195.155481312
55720,1540565133310,area2,673526.4109719519
55721,1540565133765,area1,347195.1602712304
55722,1540565133999,area2,673526.4181107087
55723,1540565134718,area1,347195.1636493312
55724,1540565134968,area2,673526.4298245752
55725,1540565135656,area2,673526.4367472057
55726,1540565136892,area1,347195.1717842777
55727,1540565137189,area2,673526.455997856
55728,1540565137580,area1,347195.1736844752
55729,1540565138408,area2,673526.4703919712
55730,1540565138580,area1,347195.1769964584
55731,1540565139205,area2,673526.479697644
55732,1540565139549,area1,347195.1811155904
55733,1540565139939,area2,673526.488891096
55734,1540565140064,area1,347195.18319678237
55735,1540565141487,area1,347195.1879709848
55736,1540565141519,area2,673526.5079493711
55737,1540565142053,area1,347195.19003254396
55738,1540565142100,area2,673526.51271198
55739,1540565142804,area2,673526.5224474216
55740,1540565143149,area1,347195.19368578
55741,1540565143919,area2,673526.5372107583
55742,1540565144326,area1,347195.19793398556
55743,1540565145060,area2,673526.5493724856
55744,1540565144982,area1,347195.2003215208
55745,1540565145701,area2,673526.5566897129
55746,1540565146092,area1,347195.20763384
55747,1540565146873,area1,347195.214034096
55748,1540565147092,area2,673526.5736885911
55749,1540565147643,area1,347195.218458736
55750,1540565148347,area2,673526.590854908
55751,1540565148912,area1,347195.2226587152
55752,1540565148990,area2,673526.5982102121
55753,1540565150122,area1,347195.2268038704
55754,1540565150091,area2,673526.6103256785
55755,1540565150903,area1,347195.22961907036
55756,1540565150952,area2,673526.6224875224
55757,1540565151889,area1,347195.2331514088
55758,1540565152186,area2,673526.6372703272
55759,1540565153250,area1,347195.2382000096
55760,1540565153391,area2,673526.6517307007
55761,1540565154125,area2,673526.6617187496
55762,1540565154484,area1,347195.2424598624
55763,1540565155172,area1,347195.2446914176
55764,1540565154906,area2,673526.6713890912
55765,1540565155941,area2,673526.6836635736
55766,1540565156301,area1,347195.2488228657
55767,1540565156912,area1,347195.2509806744
55768,1540565156975,area2,673526.696126404
55769,1540565158178,area1,347195.2550904376
55770,1540565158303,area2,673526.710936064
55771,1540565158725,area1,347195.2571888576
55772,1540565159412,area2,673526.7255524407
55773,1540565159787,area1,347195.2607210648
55774,1540565160506,area2,673526.7377346568
55775,1540565161084,area1,347195.2658624248
55776,1540565161335,area2,673526.7501572056
55777,1540565162304,area1,347195.27467864077
55778,1540565162460,area2,673526.7621322111
55779,1540565162742,area2,673526.7670115568
55780,1540565162961,area1,347195.2796492984
55781,1540565164820,area2,673526.7911057033
55782,1540565165242,area1,347195.29057037923
55783,1540565165383,area2,673526.7984890689
55784,1540565166497,area1,347195.2950553832
55785,1540565166778,area1,347195.295596244
55786,1540565167356,area2,673526.8230053096
55787,1540565167434,area2,673526.8230053096
55788,1540565167716,area1,347195.2991470992
55789,1540565168778,area2,673526.8397092607
55790,1540565168872,area1,347195.303430196
55791,1540565169576,area1,347195.3058730912
55792,1540565170014,area2,673526.8541754895
55793,1540565170170,area2,673526.8565580031
55794,1540565170686,area1,347195.3108515376
55795,1540565171518,area1,347195.3131506057
55796,1540565171204,area2,673526.8686763488
