timestamp,temperature,humidity
2018-11-09 22:20:00,11.3,96.7
2018-11-09 22:30:00,11.6,96.5
2018-11-09 22:40:00,11.2,97.1
2018-11-09 22:50:00,11.6,96.5
2018-11-09 23:00:00,11.6,96.1
2018-11-09 23:10:00,11.3,96.8
2018-11-09 23:20:00,11.6,96.1
2018-11-09 23:30:00,11.5,95.2
2018-11-09 23:40:00,11.3,96.8
2018-11-09 23:50:00,11.4,96.6
2018-11-10 00:00:00,11.3,96.8
2018-11-10 00:10:00,11.4,96.7
2018-11-10 00:20:00,11.1,96.8
2018-11-10 00:30:00,10.9,97.5
2018-11-10 00:40:00,10.6,98.2
2018-11-10 00:50:00,10.7,97.7
2018-11-10 01:00:00,10.2,98.1
2018-11-10 01:10:00,10.3,99.1
2018-11-10 01:20:00,10.5,98.3
2018-11-10 01:30:00,10.1,98.7
2018-11-10 01:40:00,10.0,99.1
2018-11-10 01:50:00,9.9,98.8
2018-11-10 02:00:00,9.6,98.7
2018-11-10 02:10:00,9.4,99.3
2018-11-10 02:20:00,9.9,98.0
2018-11-10 02:30:00,9.7,97.5
2018-11-10 02:40:00,9.5,97.3
2018-11-10 02:50:00,9.0,98.4
2018-11-10 03:00:00,9.3,98.4
2018-11-10 03:10:00,9.9,98.1
2018-11-10 03:20:00,10.1,96.9
2018-11-10 03:30:00,9.6,97.0
2018-11-10 03:40:00,9.7,97.9
2018-11-10 03:50:00,10.3,95.5
2018-11-10 04:00:00,10.1,96.7
2018-11-10 04:10:00,10.2,97.5
2018-11-10 04:20:00,10.6,94.0
2018-11-10 04:30:00,10.5,93.6
2018-11-10 04:40:00,10.6,94.3
2018-11-10 04:50:00,10.3,95.8
2018-11-10 05:00:00,10.0,96.9
2018-11-10 05:10:00,10.3,96.4
2018-11-10 05:20:00,10.2,96.7
2018-11-10 05:30:00,9.8,97.7
2018-11-10 05:40:00,9.9,97.5
2018-11-10 05:50:00,10.4,96.4
2018-11-10 06:00:00,10.4,95.5
2018-11-10 06:10:00,10.1,97.1
2018-11-10 06:20:00,10.2,96.4
2018-11-10 06:30:00,10.3,95.5
2018-11-10 06:40:00,10.3,95.6
2018-11-10 06:50:00,10.5,95.3
2018-11-10 07:00:00,10.6,95.9
2018-11-10 07:10:00,10.7,95.5
2018-11-10 07:20:00,10.9,95.8
2018-11-10 07:30:00,11.1,94.3
2018-11-10 07:40:00,11.3,94.9
2018-11-10 07:50:00,11.5,93.4
2018-11-10 08:00:00,11.7,91.4
2018-11-10 08:10:00,11.9,90.2
2018-11-10 08:20:00,12.0,88.1
2018-11-10 08:30:00,12.0,90.6
2018-11-10 08:40:00,11.8,91.4
2018-11-10 08:50:00,11.8,90.6
2018-11-10 09:00:00,12.0,89.8
2018-11-10 09:10:00,12.1,89.1
2018-11-10 09:20:00,12.4,88.1
2018-11-10 09:30:00,12.5,86.9
2018-11-10 09:40:00,12.5,86.7
2018-11-10 09:50:00,12.7,84.1
2018-11-10 10:00:00,12.9,81.9
2018-11-10 10:10:00,12.9,82.4
2018-11-10 10:20:00,13.0,82.0
2018-11-10 10:30:00,13.0,81.1
2018-11-10 10:40:00,13.1,80.0
2018-11-10 10:50:00,13.2,81.1
2018-11-10 11:00:00,13.4,79.6
2018-11-10 11:10:00,13.4,82.7
2018-11-10 11:20:00,13.4,82.3
2018-11-10 11:30:00,13.6,81.1
2018-11-10 11:40:00,13.7,80.8
2018-11-10 11:50:00,13.9,79.9
2018-11-10 12:00:00,14.0,78.0
2018-11-10 12:10:00,14.0,77.8
2018-11-10 12:20:00,14.2,78.3
2018-11-10 12:30:00,14.5,76.7
2018-11-10 12:40:00,14.7,76.1
2018-11-10 12:50:00,14.8,75.8
2018-11-10 13:00:00,15.0,74.9
2018-11-10 13:10:00,15.1,73.1
2018-11-10 13:20:00,14.6,75.0
2018-11-10 13:30:00,14.4,76.5
2018-11-10 13:40:00,14.2,76.9
2018-11-10 13:50:00,14.3,77.8
2018-11-10 14:00:00,14.3,76.5
2018-11-10 14:10:00,14.3,76.4
2018-11-10 14:20:00,14.2,76.9
2018-11-10 14:30:00,14.1,78.4
2018-11-10 14:40:00,13.8,80.4
2018-11-10 14:50:00,13.7,79.8
2018-11-10 15:00:00,13.6,81.4
2018-11-10 15:10:00,13.5,82.0
2018-11-10 15:20:00,13.5,82.1
2018-11-10 15:30:00,13.4,82.5
2018-11-10 15:40:00,13.1,85.5
2018-11-10 15:50:00,13.2,84.3
2018-11-10 16:00:00,13.3,82.9
2018-11-10 16:10:00,13.1,85.6
2018-11-10 16:20:00,13.0,86.5
2018-11-10 16:30:00,12.9,88.2
2018-11-10 16:40:00,12.3,92.0
2018-11-10 16:50:00,12.6,88.5
2018-11-10 17:00:00,13.1,85.3
2018-11-10 17:10:00,13.0,86.7
2018-11-10 17:20:00,12.8,88.2
2018-11-10 17:30:00,12.9,88.0
2018-11-10 17:40:00,13.2,83.5
2018-11-10 17:50:00,12.9,87.3
2018-11-10 18:00:00,12.4,90.8
2018-11-10 18:10:00,13.0,85.4
2018-11-10 18:20:00,12.9,87.0
2018-11-10 18:30:00,12.8,87.7
2018-11-10 18:40:00,12.9,86.4
2018-11-10 18:50:00,12.9,86.4
2018-11-10 19:00:00,12.7,87.4
2018-11-10 19:10:00,13.0,85.5
2018-11-10 19:20:00,12.8,87.7
2018-11-10 19:30:00,12.4,91.1
2018-11-10 19:40:00,12.6,88.9
2018-11-10 19:50:00,12.6,88.7
2018-11-10 20:00:00,12.6,87.9
2018-11-10 20:10:00,12.8,86.3
2018-11-10 20:20:00,12.3,90.4
2018-11-10 20:30:00,12.5,88.7
2018-11-10 20:40:00,12.9,85.5
2018-11-10 20:50:00,12.8,86.6
2018-11-10 21:00:00,12.3,90.7
2018-11-10 21:10:00,12.2,91.4
2018-11-10 21:20:00,12.0,92.6
2018-11-10 21:30:00,12.0,92.6
2018-11-10 21:40:00,12.0,92.8
2018-11-10 21:50:00,12.1,91.3
2018-11-10 22:00:00,12.3,89.9
2018-11-10 22:10:00,12.6,87.6
2018-11-10 22:20:00,12.3,90.4
2018-11-10 22:30:00,12.2,91.5
2018-11-10 22:40:00,12.3,90.4
2018-11-10 22:50:00,12.1,91.7
2018-11-10 23:00:00,12.1,91.2
2018-11-10 23:10:00,12.0,92.3
2018-11-10 23:20:00,11.9,93.1
2018-11-10 23:30:00,12.3,89.9
2018-11-10 23:40:00,12.3,89.5
2018-11-10 23:50:00,12.3,89.9
